Name	Description	Adipose-Subcutaneous	Adipose-Visceral	Adrenal-Gland	Artery-Aorta	Artery-Coronary	Artery-Tibial	Bladder	Brain-Amygdala	Brain-Anterior-cingulate-cortex	Brain-Caudate	Brain-Cerebellar-Hemisphere	Brain-Cerebellum	Brain-Cortex	Brain-Frontal-Cortex	Brain-Hippocampus	Brain-Hypothalamus	Brain-Nucleus-accumbens	Brain-Putamen	Brain-Spinal-cord	Brain-Substantia-nigra	Breast-Mammary-Tissue	Cells-Cultured-fibroblasts	Cells-EBV-transformed-lymphocytes	Cervix-Ectocervix	Cervix-Endocervix	Colon-Sigmoid	Colon-Transverse	Esophagus-Gastroesophageal-Junction	Esophagus-Mucosa	Esophagus-Muscularis	Fallopian-Tube	Heart-Atrial-Appendage	Heart-Left-Ventricle	Kidney-Cortex	Kidney-Medulla	Liver	Lung	Minor-Salivary-Gland	Muscle-Skeletal	Nerve-Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin-Not-Sun-Exposed	Skin-Sun-Exposed	Small-Intestine-Terminal-Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole-Blood
ENSG00000231802.1	AC009502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120145	0	0	0	0	0	0	0.0743356	0	0	0	0
ENSG00000223903.1	RPL23P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230406.2	AC079834.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0478335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233868.1	AC009302.2	0	0	0.133094	0	0	0	0	0	0.0834413	0.0613577	0	0	0.176156	0.188277	0	0	0	0	0	0	0	0.192006	0.1662	0	0	0	0	0	0	0	0.164795	0	0	0	0.0663788	0	0	0	0.0560258	0	0	0	0	0	0	0	0	0	0	0.247831	0	0	0	0
ENSG00000226666.1	HSPA9P1	0.0623216	0.0598276	0.14509	0.0563908	0.0540027	0.0746466	0.0722855	0.0317545	0.0402048	0.0369373	0.0650751	0.0566082	0.063001	0.0672664	0.0289624	0.0479958	0.0397286	0.0268946	0.0484086	0.0442316	0.0560369	0.118979	0.167332	0.0323235	0.032456	0.0503522	0.0539422	0.0484926	0.0600063	0.0502251	0.050045	0.0513544	0.0502801	0.0432205	0.0876869	0.0413032	0.0680211	0.0541009	0.115202	0.0713767	0.0727709	0.0254771	0.0569174	0.0452087	0.0770895	0.0897416	0.0489489	0.0376508	0.0527296	1.88756	0.0736133	0.0536775	0.0679256	0
ENSG00000226331.1	RPL23AP28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235225.1	AC016712.2	0.404699	0.353525	0.128426	0.476128	0.358914	0.329945	0.229615	0.168667	0.139364	0.131607	0.0682125	0	0.176134	0.180534	0.13281	0.17413	0.158068	0.0993183	0.128728	0.157659	0.362485	0.214363	0.430985	0.278863	0.214905	0.202929	0.139175	0.179597	0.21242	0.15228	0.141779	0.10552	0.118095	0.261996	0.188226	0.629781	0.346221	0.277628	0.137284	0.272075	0.555918	0.144024	0.238406	0.252857	0.427119	0.326752	0.140238	0.17022	0.254031	0.170475	0.236861	0.279652	0.262705	0
ENSG00000233299.1	HIGD1AP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226539.1	AC012512.1	0	0	0	0	0	0	0.077744	0.0374089	0.0678703	0.0536576	0.0850983	0.0928627	0.0833745	0.086848	0	0.0626501	0.0860888	0.0273148	0	0	0	0	0.34346	0	0	0	0	0	0.072911	0	0	0	0	0.110535	0.345433	0	0.153738	0.0483747	0	0.394601	0	0	0.654613	0.143203	0	0	0.0970093	0.175129	0	0.196735	0.256956	0	0	0
ENSG00000224826.1	AC019109.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030351	0	0	0.239061	0	0	0	0
ENSG00000228681.1	AC008072.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226718.1	SNRPGP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183514.4	TDGF1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46877	0	0	0	0
ENSG00000203387.2	AC074019.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237322.1	RPL7L1P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183022.5	TPM3P8	0.099295	0.0943215	0.0595792	0	0.0692162	0	0.0790947	0	0.039471	0	0	0	0.0368569	0	0	0	0	0	0	0	0.0822271	0.195483	1.15834	0	0.0313187	0	0.103762	0	0.0811009	0	0.0833477	0.0554615	0	0.0528404	0.0852239	0	0.176033	0.0824057	0.673958	0.0908316	0	0	0	0	0.0659164	0.0709489	0.238343	0.41708	0.051337	0.0672152	0.0847788	0	0.0548886	0.202828
ENSG00000172799.5	ZBTB8OSP2	0	0	0	0	0	0	0	0	0	0.0591452	0	0	0	0	0	0	0.0928914	0.0310899	0	0	0	0	0.172806	0	0	0	0	0	0	0	0.120207	0	0	0	0.0727387	0	0.0809083	0	0	0	0	0	0	0	0	0	0.0789792	0.0838141	0	0.121793	0	0	0	0.109419
ENSG00000230047.1	AC017104.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57774	0	0	0	0
ENSG00000231494.1	AC104634.3	0.17897	0.0636866	0	0	0.347426	0.189954	0.220164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089161	0	0.362339	0.47623	0.579103	0.175053	0.117422	0.183937	0	0.107025	0.131135	0.0716049	0	0.0379629	0.184046	0	0.231584	0	0	0.274341	0.569556	0	0	0.231776	0	0	0.226286	0.662269	0.0577729	0.871035	0.0690578	0.490342	0.243923	0.140223
ENSG00000228884.2	RPL23AP26	0	0	0	0	0	0	0	0	0	0.0426861	0.107325	0.121501	0	0	0	0	0	0	0	0	0	0	0	0	0.119362	0	0	0	0	0	0.113717	0	0	0	0	0	0	0	0	0	0	0	0.0909578	0	0	0	0	0	0	7.87772	0	0	0	0
ENSG00000224287.2	MSL3P1	0.139915	0.152392	0.154073	0.0888454	0.110431	0	0.274589	0.0925472	0.110467	0.136641	0	0	0.170731	0.184442	0.0682092	0.0891614	0.163562	0.0756972	0.0803547	0.0622059	0.188304	1.62282	1.3625	0.118527	0.0488752	0.231856	0.219187	0.166464	0.316712	0.261798	0.127451	0.0799902	0	0.100617	0.205385	0.184064	0.0971694	0.341288	0.0506356	0	0.0804564	0.0920874	0.162542	0.33918	0.186918	0.18752	0.232922	0.184802	0.209084	5.85929	0.217214	0.0961944	0.152267	0
ENSG00000237784.1	AC097713.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071104	0	0	0	0	0	0	0	0	0	0.03026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231032.1	AC114814.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224160.1	CICP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184423.5	RPL23AP38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564839	0	0	0	0
ENSG00000214073.2	RPL21P17	0	0	0	0	0	0	0.102924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531227	0	0.0602054	0	0.0532906	0	0	0.0256297	0	0	0.071257	0	0	0	0	0	0	0	0	0.0621798	0.136901	0	0.0970787	0.0791439	0	0.0637432	0	0	0	0.535322	0.0830864	0.0896345	0	0
ENSG00000223719.1	AC024162.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0949142	0	0	0	0
ENSG00000214041.4	PGAM1P4	0	0	0	0	0	0	0	0.0455307	0.529403	0	0	0	0.132711	0.135166	0.106598	0.0394715	0.0391657	0	0	0	0	0	0.052194	0	0.0556629	0	0	0	0	0	0.0703531	0	0	0	0	0	0	0	0	0	0	0	0.0764421	0	0	0	0	0	0	0.0634063	0.217638	0	0	0
ENSG00000232901.1	CYCSP10	1.40619	1.04987	0.369819	0.72303	0.780073	0.767129	1.4761	0.25287	0.336768	0.383715	2.2597	2.5207	0.52441	0.478808	0.263196	0.447762	0.659301	0.207737	0.285137	0.19614	1.26263	1.43113	3.16722	1.81166	1.68005	1.23464	0.82072	1.32231	0.798936	1.08536	1.08042	0.480006	0.32018	0.353265	0.359314	0.0850336	0.726093	1.03061	0.36302	1.18951	1.90438	0.213183	1.26314	1.25124	0.641777	0.662856	1.01396	0.803691	0.518131	6.68204	2.17543	1.51028	1.11981	0
ENSG00000224263.1	CYCSP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236062.1	GSTM5P1	0	0.0420425	0	0	0	0	0	0	0	0	0.651684	0.740269	0.0388943	0	0	0	0.0419889	0	0	0	0.0743139	0	0	0.0993702	0.105965	0	0	0	0	0	0	0	0	0	0	0	0	0.0574469	0	0	0	0	0	0	0	0	0	0	0	0.171135	0	0.0691761	0	0
ENSG00000213943.3	KRT18P17	0	0.0354146	0	0.0406978	0.0430953	0.0546247	0.0371352	0.0823789	0.153606	0.0875221	0.0519653	0.0436127	0.175263	0.210399	0.0530821	0.13901	0.144533	0.0591579	0.0452511	0.059453	0.0253991	0	0	0.0847086	0.0710726	0.0462901	0.0766421	0.0518543	0.0321406	0.0257541	0.105855	0.0285866	0	0.0428711	0.0227547	0.0540269	0.063617	0.0728278	0.190028	0.0414004	0.0662621	0.0595604	0.244454	0.108379	0	0	0.0555688	0	0.0563107	3.81787	0.100802	0.0871878	0.0582924	0
ENSG00000234123.1	RHBDF1P1	0	0	0	0	0.0181953	0.0157066	0	0	0	0	0	0	0	0	0	0.0133766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185334	0.0121353	0	0.046529	0.0644493	0	0	0	0	0.0321278	0	0	0.0553222	0.015678	0	0	0	0	0.0665233	5.11011	0	0	0	0
ENSG00000226427.1	HMGN2P7	0	0	0	0	0	0	0	0	0	0	0.270521	0.293608	0	0	0	0	0	0	0	0	0	0	0.120352	0	0.07646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13815	0	0	0	0
ENSG00000224728.1	IMPDH1P8	0.283516	0.208406	0.0622088	0.942464	0.330861	0.684073	0.474742	0.267599	0.286723	0.344894	1.19181	1.40584	0.386761	0.352101	0.318527	0.251512	0.413465	0.245898	0.313449	0.230007	0.381515	0.838971	0.92084	1.7826	1.62077	0.425124	0.356841	0.64561	0.36929	0.581292	0.726598	0.0727798	0.0926407	0.466025	0.839636	0.0795649	0.188988	0.263652	0.298872	2.3586	3.61474	0.218195	1.57055	0.994362	0.352031	0.412614	0.292743	0.352934	0.176407	2.23509	1.4295	1.4105	1.24651	0.0568169
ENSG00000213383.2	AC104297.1	0.0503086	0.0512001	0.0609119	0	0	0	0	0	0.0277136	0	0.0910221	0.0560394	0.0292258	0.0495679	0.0229737	0.0483069	0.0258282	0	0.0559301	0.036652	0.0481812	0.0378611	0.122726	0	0	0	0	0	0.0457223	0	0	0	0	0	0	0	0.0610909	0	0	0.0566792	0	0	0	0	0	0	0.0224623	0	0	0.044985	0.0521011	0	0.0452968	0
ENSG00000214286.2	PDCL3P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236570.1	RAD23BP1	0	0.0245169	0	0	0	0	0.0332337	0	0.0426175	0	0	0	0.0559908	0.0773791	0	0.0268119	0	0	0	0	0	0.0625898	0.0526791	0	0	0.0460405	0.0588613	0	0	0	0	0	0	0	0.0105492	0	0.0324481	0.0225339	0.049409	0.0390341	0	0	0.0719438	0.0431378	0.0208873	0.0302941	0.0471726	0.0722644	0	0.0765395	0.0408542	0	0	0.0280555
ENSG00000229468.1	RPL39P18	0	0	0.151579	0	0	0	0	0	0.126874	0.152437	0.263568	0.0962515	0.162898	0.150347	0.108532	0.156425	0.175566	0	0	0	0	0	0	0	0.357317	0	0	0	0	0	0	0	0	0.160802	0.389527	0.18829	0.276888	0	0	0	0	0	0.450191	0.257888	0	0	0	0.371302	0	1.75915	0.254607	0	0	0.213441
ENSG00000236380.5	VENTXP7	0	0	0	0	0	0	0	0	0	0	0.0829627	0.115542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132967.9	HMGB1P5	7.50345	6.58684	3.39208	7.62513	7.3047	8.89338	5.05362	4.15565	3.35041	3.19918	5.35832	3.98829	3.0006	4.16094	3.36326	4.12659	3.36722	2.94033	7.27069	4.26366	7.13329	6.91903	11.4089	9.42845	10.5249	6.80157	5.12292	5.81339	5.35717	5.45739	7.17326	2.29237	1.44348	2.80917	2.97601	1.98108	5.94954	4.02975	3.17755	9.14764	7.11349	1.47184	4.04836	6.18367	4.80274	4.65286	5.62401	5.42558	3.86927	3.79902	7.19197	10.0088	7.34505	1.53289
ENSG00000271235.1	RP11-1037D22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226183.1	RANP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215016.2	RPL24P7	0.197702	0.191138	0.162794	0.199244	0.213057	0.246863	0.306721	0.116273	0.0956257	0.091078	0.202024	0.18479	0.070913	0.113038	0.0663879	0.0991258	0.122263	0.0817859	0.118935	0.127296	0.218752	0.288317	0.393198	0.34904	0.415815	0.229609	0.167946	0.184791	0.19474	0.193238	0.448306	0.1111	0.094084	0.117221	0.185638	0.0823104	0.218248	0.200032	0.138926	0.205293	0.628023	0.142038	0.255502	0.212027	0.20504	0.205613	0.153759	0.156097	0.161364	0.530032	0.279128	0.352633	0.27456	0
ENSG00000233544.1	EIF3KP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238225.1	CRIP1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234158.1	RPEP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237603.1	HMGB3P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106997	0	0	0	0
ENSG00000230807.1	AC099535.4	0	0	0	0.118736	0.102952	0.106082	0	0	0.0851898	0	0	0	0	0	0	0	0	0	0	0	0.0777308	0.115739	0.0920048	0.203539	0.298948	0	0	0.0788088	0	0	0.163301	0.24873	0.109714	0	0.0290366	0	0	0	0	0	0.121962	0	0.277512	0.0552559	0	0	0	0	0.092066	0.31904	0	0	0	0
ENSG00000223968.1	AC098614.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213846.5	AC098614.2	4.4295	3.457	2.32983	10.8008	10.3906	10.0365	3.39668	0.77727	0.906211	0.612174	0.546722	0.527067	0.80607	0.956644	0.785824	1.34177	0.521154	0.499216	1.76924	0.857355	3.73218	8.9614	0.568007	4.15342	4.62765	3.10069	2.03381	2.67643	1.47877	2.0773	3.53365	1.67343	0.490781	2.90346	6.27166	0.318043	2.64761	1.91065	0.268574	5.383	3.40586	0.308629	3.36108	3.08382	1.11025	1.52186	4.08901	2.52661	1.20942	16.8708	2.43102	3.75045	2.85269	0.294974
ENSG00000232766.1	AC098614.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213854.3	CNN2P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230111.1	AC115283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227339.1	THRAP3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128237	0.0159047	0	0.00726286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118947	0	0	0	0	0	0	0	0	0	0	0.0310097	0	0	0	0
ENSG00000237433.1	RPSAP11	0.0989957	0.187522	0.191187	0.107322	0.103801	0.164789	0.21626	0.0376642	0.0454475	0.055966	0.0736985	0.10523	0.0895552	0.0815265	0.0418614	0.0705052	0.0635211	0.0422507	0.0406596	0.0301853	0.139689	0.117576	0.131612	0.0857127	0.149497	0.106435	0.192053	0.108182	0.184729	0.101052	0.0768379	0.145013	0.0985032	0.0965691	0.0611383	0	0.168042	0.127973	0.247341	0.107952	0.150318	0.100819	0.0767804	0.28896	0.104355	0.0934813	0.18221	0.120737	0.134389	0.770323	0.298844	0.126859	0.129014	0.0318218
ENSG00000213849.3	AC104306.1	0	0	0	0	0	0	0	0	0	0	0.413237	0.415411	0.0603122	0	0	0	0	0	0	0	0	0	0.0674919	0.101769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0813128	0	0	0	0	0	0	0	0.152148	0	0	0	0	0	0.0345363
ENSG00000226955.1	AC104306.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114771	0	0	0	0
ENSG00000231552.1	IGBP1P3	0	0	0	0	0	0	0	0	0.0513211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177549	0	0	0	0
ENSG00000237676.1	RPL30P4	0.358116	0.309325	0.185964	0.291655	0.272694	0.396326	0.241569	0.103465	0.0713038	0.0766492	0.18228	0.133029	0.076911	0.0897846	0.10454	0.0983023	0.102686	0.0795967	0.140959	0.141315	0.357131	0.404825	0.588457	0.650705	0.408652	0.294003	0.235684	0.300041	0.256715	0.249922	0.316906	0.158876	0.0977122	0.149559	0.14356	0.112141	0.349371	0.273609	0.242523	0.3627	0.938132	0.177673	0.237971	0.317442	0.449876	0.472739	0.255346	0.285406	0.237419	0.310475	0.325643	0.486359	0.372452	0.14331
ENSG00000227337.1	RPL23AP43	0.152316	0.164923	0.0786327	0.140792	0.129895	0.218861	0	0.0783617	0.058065	0.0940197	0	0.0720894	0.0391133	0.0584118	0.061007	0.0710141	0.131103	0.0767916	0.0906599	0.0832846	0.139953	0.199484	0.346075	0.208366	0.28892	0.135579	0.0953013	0.130492	0.115508	0.114196	0.269762	0.0646107	0.041144	0.077234	0	0.0387832	0.182215	0.123786	0.108396	0.153868	0.406351	0.0586755	0.155563	0.144677	0.2073	0.211932	0.111516	0.144808	0.0874296	0.280072	0.170389	0.189189	0.159349	0.0829914
ENSG00000227707.1	SDAD1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235534.1	FECHP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134548	0	0	0	0
ENSG00000228767.1	KRT8P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226489.1	AC104308.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236158.1	RFC3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230067.3	HSPD1P6	0.188652	0.122913	0.0547382	0.0347041	0.0306666	0.032336	0.588367	0.0302686	0.0299951	0.0561444	0.0493376	0.048614	0.0398242	0.0330002	0.0270372	0.0817544	0.105803	0.0423209	0.0217336	0.022015	0.0970885	0.0540897	0.0651872	0.0654272	0.0423925	0.0602146	0.0857402	0.0537384	0.0324702	0.0672862	0.11662	0.0250989	0.0377626	0.0321962	0.00988763	0.0186855	0.108858	0.0498494	0.0517572	1.70879	0.0414893	0.0278182	0.34892	0.0589021	0.0673195	0.0555191	0.0883403	0.0680906	0.041229	0.0455193	0.138397	0.0464312	0.0435728	0.013486
ENSG00000236165.1	PRADC1P1	0.577307	0.37745	0.318131	0.27281	0.361261	0.290847	0.484568	0.109288	0.146566	0.165289	0.330891	0.406033	0.176202	0.161259	0.122527	0.146635	0.167132	0.122606	0.164279	0.115736	0.473347	0.336822	1.14836	0.853885	0.813604	0.47995	0.448797	0.400323	0.282574	0.459247	0.612096	0.345363	0.256138	0.145691	0.137306	0.202871	0.760369	0.486538	0.475093	0.755298	0.75149	0.217446	0.440351	0.430078	0.468285	0.558371	0.887899	1.06435	0.346103	0.550706	0.516719	0.580685	0.409537	0.185343
ENSG00000231449.1	AC097359.2	0.177886	0.166149	0.142819	0.567211	0.477072	0.4253	0.439565	0.331466	0.353388	0.355649	0.964938	0.730624	0.346349	0.439015	0.448786	0.547473	0.334193	0.295118	0.890806	0.393481	0.163997	0.248204	0	0.796836	1.06664	0.430902	0.139049	0.47113	0.113908	0.505398	0.915965	0.309163	0.140709	0.234738	0.597098	0	0.250798	0.114665	0.342151	1.21565	0.922137	0	0.862927	0.744861	0.0937457	0.130791	0.138864	0.372906	0.0789394	0.892183	0.743041	0.616173	0.617734	0
ENSG00000232439.1	RPL18AP7	0.647614	0.501994	0.405901	0.916855	0.897957	0.946946	0.622561	0.286359	0.290621	0.351822	1.56895	1.76144	0.349225	0.389715	0.225564	0.290112	0.470718	0.271971	0.33945	0.23975	0.533962	0.944159	1.88157	1.36036	0.723883	1.01732	0.648748	0.982925	0.276131	1.36012	0.924955	0.336922	0.26778	0.160902	0.213873	0.1085	0.882438	0.488915	0.182825	1.0983	0.712844	0.230243	0.89697	0.671144	0.26845	0.258218	1.04545	0.80099	0.460294	0.561087	0.76298	1.2377	0.661523	0.134143
ENSG00000215034.4	DSTNP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0863277	0	0	0	0
ENSG00000228168.1	HNRNPA1P21	0.0476651	0.0340958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0451074	0	4.19453	0	0.0530121	0	0.0736182	0	0.110712	0	0	0	0	0.0181064	0.0224195	0	0.262183	0.0838969	0	0	0.0572505	0	0	0.045935	0.212269	0.135446	0.246896	0.620678	0	0.0469298	0.0720883	0	0.0347302	0.224638
ENSG00000238267.1	RP11-241K18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110725	0	0	0	0	0	0	0	0	0	0	0	0.0718215	0	0	0	0	0	0	0.165933	0.081289	0	0	0	0	0	0.246623	0.101413	0	0	0
ENSG00000223668.1	EEF1A1P24	0.189078	0.166283	0.133279	0.173958	0.165301	0.220862	0.184535	0.0398258	0.036995	0.0517689	0.074274	0.0757076	0.0422597	0.0484953	0.0453844	0.0604974	0.0605305	0.0379204	0.0816288	0.0463918	0.176588	0.296369	0.338392	0.216879	0.173643	0.184389	0.129058	0.168536	0.136041	0.165555	0.111858	0.0639566	0.0253277	0.0918507	0.0795341	0.0527747	0.185381	0.168115	0.0310029	0.197785	0.338565	0.107251	0.157098	0.18206	0.185047	0.195527	0.136629	0.108829	0.119385	0.16351	0.210802	0.240404	0.182284	0.0717097
